Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1139,1,97.0047,0.03888,85.35,88.231,89.911,90.801,92.171,93.096,94.461,97.005,99.549,100.914,101.838,103.208,104.098,105.779,108.66
1140,1,97.0258,0.03889,85.365,88.248,89.929,90.819,92.19,93.115,94.481,97.026,99.571,100.937,101.862,103.232,104.123,105.804,108.686
1141,1,97.0468,0.03889,85.384,88.267,89.948,90.839,92.21,93.135,94.501,97.047,99.592,100.958,101.884,103.255,104.145,105.827,108.71
1142,1,97.0679,0.0389,85.399,88.284,89.966,90.857,92.229,93.154,94.521,97.068,99.615,100.981,101.907,103.279,104.17,105.852,108.736
1143,1,97.0889,0.03891,85.415,88.301,89.984,90.875,92.248,93.174,94.541,97.089,99.637,101.004,101.93,103.303,104.194,105.877,108.763
1144,1,97.11,0.03891,85.433,88.32,90.003,90.895,92.268,93.194,94.561,97.11,99.659,101.026,101.952,103.325,104.217,105.9,108.787
1145,1,97.131,0.03892,85.449,88.337,90.021,90.913,92.286,93.213,94.581,97.131,99.681,101.049,101.976,103.349,104.241,105.925,108.813
1146,1,97.1521,0.03893,85.464,88.354,90.039,90.931,92.305,93.232,94.601,97.152,99.703,101.072,101.999,103.373,104.266,105.951,108.84
1147,1,97.1731,0.03893,85.483,88.373,90.058,90.951,92.325,93.252,94.622,97.173,99.725,101.094,102.021,103.395,104.288,105.974,108.863
1148,1,97.1941,0.03894,85.498,88.389,90.076,90.969,92.344,93.271,94.641,97.194,99.747,101.117,102.044,103.419,104.312,105.999,108.89
1149,1,97.2151,0.03895,85.514,88.406,90.093,90.987,92.362,93.291,94.661,97.215,99.769,101.14,102.068,103.443,104.337,106.024,108.916
1150,1,97.2361,0.03895,85.532,88.425,90.113,91.006,92.382,93.311,94.682,97.236,99.791,101.161,102.09,103.466,104.359,106.047,108.94
1151,1,97.257,0.03896,85.548,88.442,90.13,91.024,92.401,93.33,94.701,97.257,99.813,101.184,102.113,103.49,104.384,106.072,108.966
1152,1,97.278,0.03897,85.563,88.459,90.148,91.042,92.42,93.349,94.721,97.278,99.835,101.207,102.136,103.514,104.408,106.097,108.993
1153,1,97.299,0.03897,85.582,88.478,90.168,91.062,92.44,93.369,94.742,97.299,99.856,101.229,102.158,103.536,104.43,106.12,109.016
1154,1,97.3199,0.03898,85.597,88.495,90.185,91.08,92.458,93.388,94.761,97.32,99.879,101.252,102.182,103.56,104.455,106.145,109.043
1155,1,97.3409,0.03899,85.612,88.512,90.203,91.098,92.477,93.407,94.781,97.341,99.901,101.274,102.205,103.584,104.479,106.17,109.069
1156,1,97.3618,0.03899,85.631,88.531,90.222,91.118,92.497,93.427,94.801,97.362,99.922,101.296,102.227,103.606,104.502,106.193,109.093
1157,1,97.3827,0.039,85.646,88.547,90.24,91.136,92.515,93.446,94.821,97.383,99.944,101.319,102.25,103.63,104.526,106.218,109.119
1158,1,97.4036,0.03901,85.662,88.564,90.257,91.154,92.534,93.465,94.841,97.404,99.966,101.342,102.273,103.654,104.55,106.243,109.146
1159,1,97.4245,0.03901,85.68,88.583,90.276,91.173,92.554,93.486,94.861,97.425,99.988,101.363,102.295,103.676,104.573,106.266,109.169
1160,1,97.4454,0.03902,85.695,88.6,90.294,91.191,92.573,93.505,94.881,97.445,100.01,101.386,102.318,103.7,104.597,106.291,109.195
1161,1,97.4663,0.03902,85.714,88.619,90.313,91.211,92.592,93.525,94.901,97.466,100.031,101.408,102.34,103.722,104.619,106.314,109.219
1162,1,97.4872,0.03903,85.729,88.636,90.331,91.229,92.611,93.544,94.921,97.487,100.054,101.431,102.363,103.746,104.643,106.339,109.245
1163,1,97.5081,0.03904,85.744,88.652,90.348,91.247,92.63,93.563,94.941,97.508,100.076,101.454,102.387,103.77,104.668,106.364,109.272
1164,1,97.5289,0.03904,85.763,88.671,90.368,91.266,92.649,93.583,94.961,97.529,100.097,101.475,102.408,103.792,104.69,106.387,109.295
1165,1,97.5498,0.03905,85.778,88.688,90.385,91.284,92.668,93.602,94.98,97.55,100.119,101.498,102.432,103.816,104.714,106.412,109.321
1166,1,97.5706,0.03906,85.793,88.705,90.403,91.302,92.686,93.621,95,97.571,100.141,101.521,102.455,103.839,104.739,106.437,109.348
1167,1,97.5914,0.03906,85.812,88.724,90.422,91.321,92.706,93.641,95.02,97.591,100.163,101.542,102.477,103.861,104.761,106.459,109.371
1168,1,97.6123,0.03907,85.827,88.74,90.439,91.339,92.725,93.66,95.04,97.612,100.185,101.565,102.5,103.885,104.785,106.484,109.398
1169,1,97.6331,0.03908,85.842,88.757,90.457,91.357,92.743,93.679,95.06,97.633,100.207,101.588,102.523,103.909,104.809,106.509,109.424
1170,1,97.6539,0.03908,85.861,88.776,90.476,91.377,92.763,93.699,95.08,97.654,100.228,101.609,102.545,103.931,104.832,106.532,109.447
1171,1,97.6747,0.03909,85.876,88.792,90.494,91.394,92.782,93.717,95.099,97.675,100.25,101.632,102.568,103.955,104.856,106.557,109.474
1172,1,97.6954,0.03909,85.894,88.811,90.513,91.414,92.801,93.737,95.12,97.695,100.271,101.653,102.59,103.977,104.878,106.58,109.497
1173,1,97.7162,0.0391,85.909,88.828,90.53,91.432,92.82,93.756,95.139,97.716,100.293,101.676,102.613,104.001,104.902,106.604,109.523
1174,1,97.737,0.03911,85.925,88.845,90.548,91.45,92.838,93.775,95.159,97.737,100.315,101.699,102.636,104.024,104.926,106.629,109.549
1175,1,97.7577,0.03911,85.943,88.863,90.567,91.469,92.858,93.795,95.179,97.758,100.336,101.72,102.657,104.046,104.949,106.652,109.573
1176,1,97.7785,0.03912,85.958,88.88,90.584,91.487,92.876,93.814,95.199,97.779,100.358,101.743,102.681,104.07,104.973,106.677,109.599
1177,1,97.7992,0.03913,85.973,88.897,90.602,91.505,92.895,93.833,95.218,97.799,100.38,101.766,102.704,104.094,104.997,106.702,109.625
1178,1,97.8199,0.03913,85.991,88.915,90.621,91.524,92.915,93.853,95.238,97.82,100.402,101.787,102.725,104.116,105.019,106.724,109.648
1179,1,97.8406,0.03914,86.007,88.932,90.638,91.542,92.933,93.872,95.258,97.841,100.424,101.81,102.748,104.14,105.043,106.749,109.675
1180,1,97.8614,0.03914,86.025,88.951,90.657,91.561,92.953,93.892,95.278,97.861,100.445,101.831,102.77,104.162,105.065,106.772,109.698
1181,1,97.8821,0.03915,86.04,88.967,90.675,91.579,92.971,93.91,95.297,97.882,100.467,101.854,102.793,104.185,105.089,106.797,109.724
1182,1,97.9027,0.03916,86.055,88.984,90.692,91.597,92.989,93.929,95.317,97.903,100.489,101.876,102.816,104.209,105.113,106.822,109.75
1183,1,97.9234,0.03916,86.073,89.003,90.711,91.616,93.009,93.949,95.337,97.923,100.51,101.898,102.838,104.231,105.136,106.844,109.773
1184,1,97.9441,0.03917,86.089,89.019,90.728,91.634,93.027,93.968,95.356,97.944,100.532,101.92,102.861,104.255,105.16,106.869,109.8
1185,1,97.9647,0.03917,86.107,89.038,90.748,91.653,93.047,93.988,95.376,97.965,100.553,101.942,102.882,104.276,105.182,106.892,109.823
1186,1,97.9854,0.03918,86.122,89.054,90.765,91.671,93.065,94.006,95.396,97.985,100.575,101.964,102.905,104.3,105.206,106.916,109.849
1187,1,98.006,0.03919,86.137,89.071,90.782,91.688,93.084,94.025,95.415,98.006,100.597,101.987,102.928,104.324,105.23,106.941,109.875
1188,1,98.0267,0.03919,86.155,89.09,90.801,91.708,93.103,94.045,95.436,98.027,100.618,102.008,102.95,104.346,105.252,106.964,109.898
1189,1,98.0473,0.0392,86.17,89.106,90.819,91.725,93.122,94.064,95.455,98.047,100.64,102.031,102.973,104.369,105.276,106.989,109.924
1190,1,98.0679,0.0392,86.188,89.125,90.838,91.745,93.141,94.084,95.475,98.068,100.661,102.052,102.995,104.391,105.298,107.011,109.948
1191,1,98.0885,0.03921,86.203,89.141,90.855,91.762,93.16,94.102,95.494,98.089,100.683,102.075,103.017,104.415,105.322,107.036,109.974
1192,1,98.1091,0.03922,86.218,89.158,90.872,91.78,93.178,94.121,95.514,98.109,100.704,102.097,103.04,104.438,105.346,107.061,110
1193,1,98.1297,0.03922,86.236,89.176,90.891,91.799,93.197,94.141,95.534,98.13,100.726,102.119,103.062,104.46,105.368,107.083,110.023
1194,1,98.1503,0.03923,86.252,89.193,90.908,91.817,93.216,94.16,95.553,98.15,100.747,102.141,103.085,104.484,105.392,107.108,110.049
1195,1,98.1708,0.03924,86.267,89.209,90.926,91.834,93.234,94.178,95.573,98.171,100.769,102.163,103.108,104.507,105.416,107.132,110.075
1196,1,98.1914,0.03924,86.285,89.228,90.945,91.854,93.254,94.198,95.593,98.191,100.79,102.185,103.129,104.529,105.438,107.155,110.098
1197,1,98.2119,0.03925,86.3,89.244,90.962,91.871,93.272,94.217,95.612,98.212,100.812,102.207,103.152,104.553,105.462,107.18,110.124
1198,1,98.2325,0.03925,86.318,89.263,90.981,91.891,93.291,94.236,95.632,98.233,100.833,102.229,103.174,104.574,105.484,107.202,110.147
1199,1,98.253,0.03926,86.333,89.279,90.998,91.908,93.31,94.255,95.651,98.253,100.855,102.251,103.196,104.598,105.508,107.227,110.173
1200,1,98.2735,0.03927,86.348,89.296,91.015,91.926,93.328,94.274,95.671,98.274,100.876,102.273,103.219,104.621,105.532,107.251,110.199
1201,1,98.294,0.03927,86.366,89.314,91.034,91.945,93.347,94.293,95.69,98.294,100.898,102.295,103.241,104.643,105.554,107.274,110.222
1202,1,98.3145,0.03928,86.381,89.331,91.051,91.962,93.365,94.312,95.71,98.315,100.919,102.317,103.264,104.667,105.578,107.298,110.248
1203,1,98.335,0.03928,86.399,89.349,91.07,91.982,93.385,94.332,95.73,98.335,100.94,102.338,103.285,104.688,105.6,107.321,110.271
1204,1,98.3555,0.03929,86.414,89.366,91.087,91.999,93.403,94.35,95.749,98.356,100.962,102.361,103.308,104.712,105.624,107.345,110.297
1205,1,98.3759,0.03929,86.432,89.384,91.106,92.018,93.422,94.37,95.769,98.376,100.983,102.382,103.329,104.734,105.646,107.368,110.32
1206,1,98.3964,0.0393,86.447,89.4,91.123,92.036,93.441,94.389,95.788,98.396,101.005,102.404,103.352,104.757,105.669,107.392,110.346
1207,1,98.4169,0.03931,86.462,89.417,91.141,92.053,93.459,94.407,95.807,98.417,101.026,102.427,103.375,104.78,105.693,107.417,110.372
1208,1,98.4373,0.03931,86.479,89.435,91.159,92.072,93.478,94.427,95.827,98.437,101.047,102.448,103.396,104.802,105.715,107.439,110.395
1209,1,98.4577,0.03932,86.494,89.452,91.176,92.09,93.496,94.445,95.847,98.458,101.069,102.47,103.419,104.826,105.739,107.464,110.421
1210,1,98.4782,0.03932,86.512,89.47,91.195,92.109,93.516,94.465,95.866,98.478,101.09,102.491,103.441,104.847,105.761,107.486,110.444
1211,1,98.4986,0.03933,86.527,89.486,91.212,92.127,93.534,94.484,95.886,98.499,101.112,102.514,103.463,104.871,105.785,107.511,110.47
1212,1,98.519,0.03934,86.542,89.503,91.23,92.144,93.552,94.502,95.905,98.519,101.133,102.536,103.486,104.894,105.808,107.535,110.496
1213,1,98.5394,0.03934,86.56,89.521,91.248,92.163,93.571,94.522,95.925,98.539,101.154,102.557,103.507,104.916,105.83,107.558,110.519
1214,1,98.5598,0.03935,86.575,89.537,91.265,92.181,93.59,94.54,95.944,98.56,101.176,102.579,103.53,104.939,105.854,107.582,110.545
1215,1,98.5801,0.03935,86.593,89.556,91.284,92.2,93.609,94.56,95.964,98.58,101.197,102.601,103.551,104.961,105.876,107.604,110.568
1216,1,98.6005,0.03936,86.608,89.572,91.301,92.217,93.627,94.578,95.983,98.601,101.218,102.623,103.574,104.984,105.9,107.629,110.593
1217,1,98.6209,0.03937,86.622,89.588,91.318,92.234,93.645,94.597,96.002,98.621,101.24,102.645,103.597,105.007,105.923,107.653,110.619
1218,1,98.6412,0.03937,86.64,89.607,91.337,92.253,93.664,94.616,96.022,98.641,101.261,102.666,103.618,105.029,105.945,107.676,110.642
1219,1,98.6615,0.03938,86.655,89.623,91.354,92.271,93.682,94.635,96.041,98.662,101.282,102.688,103.641,105.052,105.969,107.7,110.668
1220,1,98.6819,0.03938,86.673,89.641,91.373,92.29,93.702,94.654,96.061,98.682,101.303,102.71,103.662,105.074,105.991,107.722,110.691
1221,1,98.7022,0.03939,86.688,89.658,91.39,92.307,93.72,94.673,96.08,98.702,101.325,102.732,103.685,105.097,106.014,107.747,110.717
1222,1,98.7225,0.03939,86.706,89.676,91.409,92.326,93.739,94.692,96.1,98.723,101.345,102.753,103.706,105.119,106.036,107.769,110.739
1223,1,98.7428,0.0394,86.72,89.692,91.426,92.344,93.757,94.711,96.119,98.743,101.367,102.775,103.729,105.142,106.06,107.793,110.765
1224,1,98.7631,0.03941,86.735,89.708,91.443,92.361,93.775,94.729,96.138,98.763,101.388,102.797,103.751,105.165,106.084,107.818,110.791
1225,1,98.7834,0.03941,86.753,89.727,91.461,92.38,93.794,94.749,96.158,98.783,101.409,102.818,103.773,105.187,106.105,107.84,110.814
1226,1,98.8036,0.03942,86.768,89.743,91.478,92.397,93.812,94.767,96.177,98.804,101.431,102.84,103.795,105.21,106.129,107.864,110.84
1227,1,98.8239,0.03942,86.785,89.761,91.497,92.416,93.831,94.786,96.196,98.824,101.451,102.861,103.816,105.232,106.151,107.887,110.862
1228,1,98.8442,0.03943,86.8,89.777,91.514,92.434,93.849,94.805,96.215,98.844,101.473,102.884,103.839,105.255,106.174,107.911,110.888
1229,1,98.8644,0.03943,86.818,89.796,91.533,92.452,93.869,94.824,96.235,98.864,101.494,102.905,103.86,105.276,106.196,107.933,110.911
1230,1,98.8846,0.03944,86.833,89.812,91.549,92.47,93.887,94.843,96.254,98.885,101.515,102.927,103.883,105.3,106.22,107.957,110.937
1231,1,98.9049,0.03945,86.847,89.828,91.566,92.487,93.905,94.861,96.273,98.905,101.537,102.949,103.905,105.323,106.243,107.982,110.962
1232,1,98.9251,0.03945,86.865,89.846,91.585,92.506,93.924,94.88,96.293,98.925,101.557,102.97,103.926,105.344,106.265,108.004,110.985
1233,1,98.9453,0.03946,86.88,89.862,91.602,92.523,93.942,94.899,96.312,98.945,101.579,102.992,103.949,105.367,106.289,108.028,111.011
1234,1,98.9655,0.03946,86.898,89.881,91.621,92.542,93.961,94.918,96.331,98.966,101.6,103.013,103.97,105.389,106.31,108.05,111.033
1235,1,98.9857,0.03947,86.912,89.897,91.638,92.559,93.979,94.936,96.35,98.986,101.621,103.035,103.993,105.412,106.334,108.075,111.059
1236,1,99.0058,0.03947,86.93,89.915,91.656,92.578,93.998,94.956,96.37,99.006,101.642,103.056,104.014,105.433,106.355,108.097,111.082
1237,1,99.026,0.03948,86.945,89.931,91.673,92.595,94.016,94.974,96.389,99.026,101.663,103.078,104.036,105.457,106.379,108.121,111.107
1238,1,99.0461,0.03949,86.959,89.947,91.69,92.613,94.034,94.992,96.408,99.046,101.684,103.1,104.059,105.48,106.403,108.145,111.133
1239,1,99.0663,0.03949,86.977,89.965,91.708,92.631,94.053,95.012,96.428,99.066,101.705,103.121,104.08,105.501,106.424,108.167,111.156
1240,1,99.0864,0.0395,86.992,89.981,91.725,92.649,94.071,95.03,96.447,99.086,101.726,103.143,104.102,105.524,106.448,108.192,111.181
1241,1,99.1065,0.0395,87.009,90,91.744,92.667,94.09,95.049,96.466,99.107,101.747,103.164,104.123,105.546,106.469,108.213,111.204
1242,1,99.1267,0.03951,87.024,90.016,91.761,92.685,94.108,95.068,96.485,99.127,101.768,103.186,104.146,105.569,106.493,108.238,111.23
1243,1,99.1468,0.03951,87.041,90.034,91.779,92.703,94.127,95.087,96.505,99.147,101.789,103.207,104.167,105.59,106.514,108.26,111.252
1244,1,99.1669,0.03952,87.056,90.05,91.796,92.721,94.144,95.105,96.524,99.167,101.81,103.229,104.189,105.613,106.538,108.284,111.278
1245,1,99.1869,0.03952,87.074,90.068,91.814,92.739,94.163,95.124,96.543,99.187,101.831,103.25,104.21,105.635,106.559,108.306,111.3
1246,1,99.207,0.03953,87.088,90.084,91.831,92.756,94.181,95.142,96.562,99.207,101.852,103.272,104.233,105.658,106.583,108.33,111.326
1247,1,99.2271,0.03954,87.103,90.1,91.848,92.774,94.199,95.161,96.581,99.227,101.873,103.293,104.255,105.681,106.606,108.354,111.351
1248,1,99.2471,0.03954,87.12,90.118,91.866,92.792,94.218,95.18,96.6,99.247,101.894,103.314,104.276,105.702,106.628,108.376,111.374
1249,1,99.2672,0.03955,87.135,90.134,91.883,92.809,94.236,95.198,96.619,99.267,101.915,103.336,104.299,105.725,106.651,108.4,111.4
1250,1,99.2872,0.03955,87.152,90.152,91.902,92.828,94.255,95.217,96.639,99.287,101.936,103.357,104.32,105.746,106.673,108.422,111.422
1251,1,99.3072,0.03956,87.167,90.168,91.918,92.845,94.273,95.235,96.657,99.307,101.957,103.379,104.342,105.769,106.696,108.446,111.447
1252,1,99.3272,0.03956,87.184,90.186,91.937,92.864,94.291,95.255,96.677,99.327,101.978,103.4,104.363,105.79,106.718,108.468,111.47
1253,1,99.3472,0.03957,87.199,90.202,91.953,92.881,94.309,95.273,96.696,99.347,101.999,103.422,104.385,105.813,106.741,108.492,111.495
1254,1,99.3672,0.03957,87.217,90.22,91.972,92.9,94.328,95.292,96.715,99.367,102.019,103.442,104.406,105.835,106.762,108.514,111.518
1255,1,99.3872,0.03958,87.231,90.236,91.989,92.917,94.346,95.31,96.734,99.387,102.04,103.464,104.428,105.858,106.786,108.538,111.543
1256,1,99.4072,0.03958,87.249,90.254,92.007,92.935,94.365,95.329,96.753,99.407,102.061,103.485,104.45,105.879,106.807,108.56,111.566
1257,1,99.4272,0.03959,87.263,90.27,92.024,92.953,94.383,95.347,96.772,99.427,102.082,103.507,104.472,105.902,106.831,108.584,111.591
1258,1,99.4471,0.0396,87.277,90.286,92.04,92.969,94.4,95.366,96.791,99.447,102.103,103.529,104.494,105.925,106.854,108.609,111.617
1259,1,99.4671,0.0396,87.295,90.304,92.059,92.988,94.419,95.385,96.81,99.467,102.124,103.55,104.515,105.946,106.875,108.63,111.639
1260,1,99.487,0.03961,87.309,90.32,92.075,93.005,94.437,95.403,96.829,99.487,102.145,103.571,104.537,105.969,106.899,108.654,111.665
1261,1,99.5069,0.03961,87.327,90.338,92.094,93.024,94.456,95.422,96.848,99.507,102.165,103.592,104.558,105.99,106.92,108.676,111.687
1262,1,99.5268,0.03962,87.341,90.353,92.11,93.041,94.473,95.44,96.867,99.527,102.186,103.614,104.58,106.013,106.943,108.7,111.712
1263,1,99.5467,0.03962,87.359,90.371,92.129,93.059,94.492,95.459,96.886,99.547,102.207,103.634,104.601,106.034,106.965,108.722,111.735
1264,1,99.5666,0.03963,87.373,90.387,92.145,93.076,94.51,95.477,96.905,99.567,102.228,103.656,104.623,106.057,106.988,108.746,111.76
1265,1,99.5865,0.03963,87.391,90.405,92.164,93.095,94.529,95.496,96.925,99.587,102.248,103.677,104.644,106.078,107.009,108.768,111.782
1266,1,99.6064,0.03964,87.405,90.421,92.18,93.112,94.546,95.514,96.943,99.606,102.27,103.699,104.666,106.101,107.033,108.792,111.808
1267,1,99.6262,0.03964,87.422,90.439,92.199,93.13,94.565,95.533,96.963,99.626,102.29,103.719,104.687,106.122,107.054,108.813,111.83
1268,1,99.6461,0.03965,87.437,90.455,92.215,93.147,94.583,95.551,96.981,99.646,102.311,103.741,104.709,106.145,107.077,108.837,111.856
1269,1,99.666,0.03966,87.451,90.471,92.232,93.164,94.6,95.569,97,99.666,102.332,103.763,104.732,106.168,107.1,108.861,111.881
1270,1,99.6858,0.03966,87.468,90.488,92.25,93.183,94.619,95.588,97.019,99.686,102.352,103.783,104.752,106.189,107.122,108.883,111.903
1271,1,99.7056,0.03967,87.483,90.504,92.266,93.2,94.637,95.606,97.038,99.706,102.373,103.805,104.775,106.212,107.145,108.907,111.928
1272,1,99.7254,0.03967,87.5,90.522,92.285,93.218,94.655,95.625,97.057,99.725,102.394,103.826,104.795,106.233,107.166,108.929,111.951
1273,1,99.7452,0.03968,87.514,90.538,92.301,93.235,94.673,95.643,97.076,99.745,102.415,103.847,104.817,106.255,107.189,108.953,111.976
1274,1,99.765,0.03968,87.532,90.556,92.32,93.254,94.692,95.662,97.095,99.765,102.435,103.868,104.838,106.276,107.21,108.974,111.998
1275,1,99.7848,0.03969,87.546,90.571,92.336,93.27,94.709,95.68,97.114,99.785,102.456,103.89,104.86,106.299,107.234,108.998,112.024
1276,1,99.8046,0.03969,87.563,90.589,92.354,93.289,94.728,95.699,97.133,99.805,102.476,103.91,104.881,106.32,107.255,109.02,112.046
1277,1,99.8244,0.0397,87.578,90.605,92.371,93.306,94.746,95.717,97.151,99.824,102.497,103.932,104.903,106.343,107.278,109.044,112.071
1278,1,99.8441,0.0397,87.595,90.623,92.389,93.324,94.764,95.736,97.171,99.844,102.518,103.952,104.924,106.364,107.299,109.065,112.093
1279,1,99.8639,0.03971,87.609,90.639,92.405,93.341,94.782,95.754,97.189,99.864,102.539,103.974,104.946,106.387,107.322,109.089,112.119
1280,1,99.8836,0.03971,87.627,90.656,92.424,93.359,94.8,95.773,97.208,99.884,102.559,103.994,104.967,106.408,107.344,109.111,112.141
1281,1,99.9034,0.03972,87.641,90.672,92.44,93.376,94.818,95.791,97.227,99.903,102.58,104.016,104.989,106.43,107.367,109.135,112.166
1282,1,99.9231,0.03972,87.658,90.69,92.458,93.395,94.837,95.81,97.246,99.923,102.6,104.037,105.01,106.451,107.388,109.156,112.188
1283,1,99.9428,0.03973,87.672,90.706,92.475,93.412,94.854,95.827,97.265,99.943,102.621,104.058,105.031,106.474,107.411,109.18,112.213
1284,1,99.9625,0.03973,87.69,90.723,92.493,93.43,94.873,95.846,97.284,99.963,102.641,104.079,105.052,106.495,107.432,109.202,112.235
1285,1,99.9822,0.03974,87.704,90.739,92.509,93.447,94.89,95.864,97.302,99.982,102.662,104.1,105.074,106.518,107.455,109.225,112.261
1286,1,100.0019,0.03975,87.718,90.754,92.526,93.463,94.908,95.882,97.321,100.002,102.683,104.122,105.096,106.54,107.478,109.249,112.286
1287,1,100.0216,0.03975,87.735,90.772,92.544,93.482,94.926,95.901,97.34,100.022,102.703,104.142,105.117,106.561,107.499,109.271,112.308
1288,1,100.0412,0.03976,87.749,90.788,92.56,93.499,94.944,95.919,97.358,100.041,102.724,104.164,105.139,106.584,107.522,109.295,112.333
1289,1,100.0609,0.03976,87.767,90.806,92.578,93.517,94.962,95.938,97.377,100.061,102.744,104.184,105.159,106.605,107.543,109.316,112.355
1290,1,100.0805,0.03977,87.781,90.821,92.595,93.534,94.98,95.955,97.396,100.081,102.765,104.206,105.181,106.627,107.566,109.34,112.38
1291,1,100.1002,0.03977,87.798,90.839,92.613,93.552,94.998,95.974,97.415,100.1,102.785,104.226,105.202,106.648,107.588,109.361,112.402
1292,1,100.1198,0.03978,87.812,90.855,92.629,93.569,95.016,95.992,97.433,100.12,102.806,104.248,105.224,106.671,107.611,109.385,112.427
1293,1,100.1394,0.03978,87.829,90.872,92.647,93.587,95.034,96.011,97.453,100.139,102.826,104.268,105.245,106.692,107.632,109.407,112.449
1294,1,100.1591,0.03979,87.844,90.888,92.664,93.604,95.052,96.029,97.471,100.159,102.847,104.29,105.267,106.714,107.655,109.43,112.475
1295,1,100.1787,0.03979,87.861,90.906,92.682,93.622,95.07,96.047,97.49,100.179,102.867,104.31,105.287,106.735,107.676,109.452,112.497
