Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1224,1,97.8893,0.04077,85.556,88.605,90.383,91.325,92.775,93.753,95.197,97.889,100.581,102.026,103.004,104.454,105.395,107.174,110.222
1225,1,97.9108,0.04077,85.575,88.624,90.403,91.345,92.795,93.774,95.218,97.911,100.603,102.048,103.027,104.477,105.419,107.197,110.246
1226,1,97.9323,0.04078,85.591,88.642,90.421,91.363,92.814,93.793,95.239,97.932,100.626,102.071,103.05,104.501,105.444,107.223,110.274
1227,1,97.9538,0.04078,85.61,88.661,90.441,91.383,92.835,93.814,95.26,97.954,100.648,102.094,103.073,104.524,105.467,107.247,110.298
1228,1,97.9753,0.04079,85.625,88.678,90.459,91.402,92.854,93.833,95.28,97.975,100.671,102.117,103.097,104.549,105.492,107.272,110.325
1229,1,97.9968,0.04079,85.644,88.698,90.479,91.422,92.874,93.854,95.301,97.997,100.693,102.14,103.12,104.572,105.515,107.296,110.349
1230,1,98.0182,0.0408,85.66,88.715,90.497,91.44,92.893,93.873,95.321,98.018,100.716,102.163,103.143,104.596,105.54,107.322,110.376
1231,1,98.0397,0.0408,85.679,88.734,90.516,91.46,92.913,93.894,95.342,98.04,100.738,102.185,103.166,104.619,105.563,107.345,110.401
1232,1,98.0611,0.04081,85.694,88.751,90.534,91.479,92.932,93.913,95.362,98.061,100.76,102.209,103.19,104.644,105.588,107.371,110.428
1233,1,98.0825,0.04081,85.713,88.771,90.554,91.499,92.953,93.934,95.383,98.083,100.782,102.231,103.212,104.666,105.611,107.394,110.452
1234,1,98.1039,0.04082,85.729,88.788,90.572,91.517,92.972,93.953,95.403,98.104,100.805,102.254,103.236,104.691,105.636,107.42,110.479
1235,1,98.1253,0.04082,85.747,88.807,90.592,91.537,92.992,93.974,95.424,98.125,100.827,102.277,103.259,104.714,105.659,107.443,110.503
1236,1,98.1467,0.04083,85.763,88.824,90.61,91.555,93.011,93.993,95.444,98.147,100.85,102.3,103.282,104.738,105.684,107.469,110.53
1237,1,98.1681,0.04084,85.779,88.841,90.628,91.574,93.03,94.013,95.464,98.168,100.872,102.323,103.306,104.763,105.709,107.495,110.557
1238,1,98.1895,0.04084,85.797,88.861,90.647,91.594,93.05,94.033,95.485,98.19,100.894,102.346,103.329,104.785,105.732,107.518,110.582
1239,1,98.2109,0.04085,85.813,88.878,90.665,91.612,93.069,94.053,95.505,98.211,100.917,102.369,103.352,104.81,105.756,107.544,110.609
1240,1,98.2322,0.04085,85.832,88.897,90.685,91.632,93.09,94.073,95.526,98.232,100.939,102.391,103.375,104.833,105.779,107.567,110.633
1241,1,98.2536,0.04086,85.847,88.914,90.703,91.65,93.109,94.093,95.546,98.254,100.961,102.415,103.399,104.857,105.804,107.593,110.66
1242,1,98.2749,0.04086,85.866,88.933,90.723,91.67,93.129,94.113,95.566,98.275,100.983,102.437,103.421,104.88,105.827,107.616,110.684
1243,1,98.2963,0.04087,85.882,88.951,90.74,91.688,93.148,94.133,95.587,98.296,101.006,102.46,103.445,104.904,105.852,107.642,110.711
1244,1,98.3176,0.04087,85.9,88.97,90.76,91.708,93.168,94.153,95.607,98.318,101.028,102.482,103.467,104.927,105.875,107.665,110.735
1245,1,98.3389,0.04088,85.916,88.987,90.778,91.726,93.187,94.172,95.627,98.339,101.05,102.505,103.491,104.951,105.9,107.691,110.762
1246,1,98.3602,0.04088,85.934,89.006,90.798,91.746,93.207,94.193,95.648,98.36,101.072,102.528,103.513,104.974,105.923,107.714,110.786
1247,1,98.3815,0.04089,85.95,89.023,90.815,91.765,93.226,94.212,95.668,98.382,101.095,102.551,103.537,104.998,105.948,107.74,110.813
1248,1,98.4028,0.04089,85.969,89.042,90.835,91.784,93.246,94.233,95.689,98.403,101.117,102.573,103.559,105.021,105.971,107.763,110.837
1249,1,98.4241,0.0409,85.984,89.059,90.853,91.803,93.265,94.252,95.709,98.424,101.139,102.596,103.583,105.046,105.995,107.789,110.864
1250,1,98.4453,0.0409,86.003,89.078,90.872,91.822,93.285,94.272,95.73,98.445,101.161,102.618,103.605,105.068,106.018,107.812,110.888
1251,1,98.4666,0.04091,86.018,89.095,90.89,91.841,93.304,94.292,95.75,98.467,101.184,102.642,103.629,105.093,106.043,107.838,110.915
1252,1,98.4878,0.04091,86.037,89.115,90.91,91.86,93.324,94.312,95.77,98.488,101.205,102.664,103.651,105.115,106.066,107.861,110.939
1253,1,98.5091,0.04092,86.052,89.132,90.928,91.879,93.343,94.331,95.79,98.509,101.228,102.687,103.675,105.139,106.091,107.887,110.966
1254,1,98.5303,0.04092,86.071,89.151,90.947,91.898,93.363,94.352,95.811,98.53,101.25,102.709,103.697,105.162,106.113,107.91,110.99
1255,1,98.5515,0.04093,86.086,89.168,90.965,91.917,93.382,94.371,95.831,98.552,101.272,102.732,103.721,105.186,106.138,107.935,111.017
1256,1,98.5727,0.04093,86.105,89.187,90.984,91.936,93.402,94.391,95.851,98.573,101.294,102.754,103.743,105.209,106.161,107.959,111.04
1257,1,98.5939,0.04094,86.12,89.204,91.002,91.955,93.421,94.41,95.871,98.594,101.316,102.777,103.767,105.233,106.186,107.984,111.067
1258,1,98.6151,0.04094,86.139,89.223,91.022,91.974,93.441,94.431,95.892,98.615,101.338,102.799,103.789,105.256,106.208,108.007,111.091
1259,1,98.6363,0.04095,86.154,89.24,91.039,91.992,93.46,94.45,95.912,98.636,101.361,102.823,103.813,105.28,106.233,108.033,111.118
1260,1,98.6575,0.04095,86.173,89.259,91.059,92.012,93.48,94.47,95.933,98.658,101.382,102.845,103.835,105.303,106.256,108.056,111.142
1261,1,98.6786,0.04096,86.188,89.276,91.077,92.03,93.499,94.489,95.952,98.679,101.405,102.868,103.858,105.327,106.281,108.081,111.169
1262,1,98.6998,0.04096,86.207,89.295,91.096,92.05,93.519,94.51,95.973,98.7,101.427,102.89,103.881,105.35,106.303,108.105,111.193
1263,1,98.7209,0.04097,86.222,89.312,91.114,92.068,93.538,94.529,95.993,98.721,101.449,102.913,103.904,105.374,106.328,108.13,111.22
1264,1,98.7421,0.04097,86.241,89.331,91.133,92.088,93.558,94.549,96.013,98.742,101.471,102.935,103.927,105.396,106.351,108.153,111.244
1265,1,98.7632,0.04098,86.256,89.348,91.151,92.106,93.576,94.568,96.033,98.763,101.493,102.958,103.95,105.42,106.375,108.179,111.27
1266,1,98.7843,0.04098,86.274,89.367,91.171,92.126,93.596,94.589,96.054,98.784,101.515,102.98,103.972,105.443,106.398,108.202,111.294
1267,1,98.8054,0.04099,86.29,89.384,91.188,92.144,93.615,94.608,96.074,98.805,101.537,103.003,103.996,105.467,106.423,108.227,111.321
1268,1,98.8265,0.04099,86.308,89.403,91.208,92.163,93.635,94.628,96.094,98.827,101.559,103.025,104.018,105.49,106.445,108.25,111.345
1269,1,98.8476,0.041,86.324,89.419,91.225,92.181,93.654,94.647,96.114,98.848,101.581,103.048,104.041,105.514,106.47,108.276,111.372
1270,1,98.8687,0.041,86.342,89.439,91.245,92.201,93.674,94.667,96.135,98.869,101.603,103.07,104.064,105.536,106.493,108.299,111.395
1271,1,98.8897,0.04101,86.357,89.455,91.262,92.219,93.692,94.686,96.154,98.89,101.625,103.093,104.087,105.56,106.517,108.324,111.422
1272,1,98.9108,0.04101,86.376,89.474,91.282,92.239,93.712,94.707,96.175,98.911,101.647,103.115,104.109,105.583,106.54,108.347,111.446
1273,1,98.9318,0.04102,86.391,89.491,91.299,92.257,93.731,94.726,96.195,98.932,101.669,103.138,104.133,105.607,106.564,108.373,111.473
1274,1,98.9529,0.04103,86.406,89.508,91.317,92.275,93.75,94.745,96.214,98.953,101.691,103.161,104.156,105.631,106.589,108.398,111.499
1275,1,98.9739,0.04103,86.425,89.527,91.336,92.294,93.77,94.765,96.235,98.974,101.713,103.183,104.178,105.653,106.612,108.421,111.523
1276,1,98.9949,0.04104,86.44,89.544,91.354,92.312,93.788,94.784,96.255,98.995,101.735,103.206,104.202,105.678,106.636,108.446,111.55
1277,1,99.0159,0.04104,86.458,89.563,91.373,92.332,93.808,94.804,96.275,99.016,101.757,103.228,104.224,105.7,106.659,108.469,111.573
1278,1,99.0369,0.04105,86.474,89.579,91.391,92.35,93.827,94.823,96.295,99.037,101.779,103.25,104.247,105.724,106.683,108.495,111.6
1279,1,99.0579,0.04105,86.492,89.598,91.41,92.369,93.847,94.843,96.315,99.058,101.801,103.272,104.269,105.746,106.706,108.518,111.624
1280,1,99.0789,0.04106,86.507,89.615,91.427,92.387,93.865,94.863,96.335,99.079,101.823,103.295,104.292,105.77,106.73,108.543,111.651
1281,1,99.0999,0.04106,86.526,89.634,91.447,92.407,93.885,94.883,96.355,99.1,101.844,103.317,104.315,105.793,106.753,108.566,111.674
1282,1,99.1208,0.04107,86.541,89.65,91.464,92.425,93.904,94.902,96.375,99.121,101.867,103.34,104.338,105.817,106.777,108.591,111.701
1283,1,99.1418,0.04107,86.559,89.669,91.484,92.444,93.924,94.922,96.395,99.142,101.888,103.362,104.36,105.839,106.8,108.614,111.724
1284,1,99.1628,0.04108,86.574,89.686,91.501,92.462,93.942,94.941,96.415,99.163,101.91,103.385,104.383,105.863,106.824,108.639,111.751
1285,1,99.1837,0.04108,86.593,89.705,91.52,92.482,93.962,94.961,96.436,99.184,101.932,103.407,104.405,105.886,106.847,108.662,111.775
1286,1,99.2046,0.04109,86.608,89.722,91.538,92.5,93.981,94.98,96.455,99.205,101.954,103.429,104.429,105.91,106.871,108.688,111.801
1287,1,99.2255,0.04109,86.626,89.741,91.557,92.519,94,95,96.475,99.226,101.976,103.451,104.451,105.932,106.894,108.71,111.825
1288,1,99.2464,0.0411,86.641,89.757,91.575,92.537,94.019,95.019,96.495,99.246,101.998,103.474,104.474,105.956,106.918,108.736,111.852
1289,1,99.2673,0.0411,86.66,89.776,91.594,92.556,94.039,95.039,96.515,99.267,102.019,103.496,104.496,105.978,106.941,108.759,111.875
1290,1,99.2882,0.04111,86.675,89.793,91.611,92.574,94.057,95.058,96.535,99.288,102.041,103.519,104.519,106.002,106.965,108.784,111.902
1291,1,99.3091,0.04111,86.693,89.812,91.631,92.594,94.077,95.078,96.555,99.309,102.063,103.54,104.541,106.024,106.988,108.807,111.925
1292,1,99.33,0.04112,86.708,89.828,91.648,92.612,94.096,95.097,96.575,99.33,102.085,103.563,104.564,106.048,107.012,108.832,111.952
1293,1,99.3509,0.04112,86.726,89.847,91.667,92.631,94.115,95.117,96.595,99.351,102.106,103.585,104.586,106.071,107.035,108.855,111.975
1294,1,99.3717,0.04113,86.741,89.864,91.685,92.649,94.134,95.136,96.615,99.372,102.128,103.608,104.61,106.094,107.059,108.88,112.002
1295,1,99.3926,0.04113,86.76,89.882,91.704,92.668,94.154,95.156,96.635,99.393,102.15,103.63,104.632,106.117,107.081,108.903,112.026
1296,1,99.4134,0.04114,86.775,89.899,91.721,92.686,94.172,95.175,96.655,99.413,102.172,103.652,104.655,106.141,107.106,108.928,112.052
1297,1,99.4342,0.04114,86.793,89.918,91.74,92.706,94.192,95.194,96.675,99.434,102.193,103.674,104.677,106.163,107.128,108.951,112.075
1298,1,99.455,0.04115,86.808,89.934,91.758,92.723,94.21,95.213,96.695,99.455,102.215,103.697,104.7,106.187,107.152,108.976,112.102
1299,1,99.4758,0.04115,86.826,89.953,91.777,92.743,94.23,95.233,96.715,99.476,102.237,103.718,104.722,106.209,107.175,108.999,112.125
1300,1,99.4966,0.04116,86.841,89.97,91.794,92.76,94.248,95.252,96.734,99.497,102.259,103.741,104.745,106.233,107.199,109.024,112.152
1301,1,99.5174,0.04116,86.859,89.988,91.813,92.78,94.268,95.272,96.755,99.517,102.28,103.763,104.767,106.255,107.221,109.046,112.175
1302,1,99.5382,0.04117,86.874,90.005,91.831,92.798,94.286,95.291,96.774,99.538,102.302,103.785,104.79,106.279,107.246,109.072,112.202
1303,1,99.559,0.04117,86.893,90.024,91.85,92.817,94.306,95.311,96.794,99.559,102.324,103.807,104.812,106.301,107.268,109.094,112.225
1304,1,99.5798,0.04118,86.908,90.04,91.867,92.835,94.325,95.33,96.814,99.58,102.346,103.83,104.835,106.325,107.292,109.119,112.252
1305,1,99.6005,0.04118,86.926,90.059,91.886,92.854,94.344,95.35,96.834,99.601,102.367,103.851,104.857,106.347,107.315,109.142,112.275
1306,1,99.6212,0.04119,86.941,90.075,91.904,92.872,94.362,95.368,96.854,99.621,102.389,103.874,104.88,106.371,107.339,109.167,112.302
1307,1,99.642,0.04119,86.959,90.094,91.923,92.891,94.382,95.388,96.874,99.642,102.41,103.896,104.902,106.393,107.361,109.19,112.325
1308,1,99.6627,0.0412,86.974,90.11,91.94,92.909,94.401,95.407,96.893,99.663,102.432,103.918,104.925,106.417,107.385,109.215,112.352
1309,1,99.6834,0.0412,86.992,90.129,91.959,92.928,94.42,95.427,96.913,99.683,102.453,103.94,104.947,106.439,107.408,109.238,112.375
1310,1,99.7041,0.04121,87.007,90.146,91.976,92.946,94.438,95.446,96.933,99.704,102.475,103.963,104.97,106.462,107.432,109.263,112.401
1311,1,99.7248,0.04121,87.025,90.164,91.995,92.965,94.458,95.465,96.953,99.725,102.497,103.984,104.992,106.485,107.454,109.285,112.425
1312,1,99.7455,0.04122,87.04,90.181,92.013,92.983,94.476,95.484,96.972,99.746,102.519,104.007,105.015,106.508,107.478,109.31,112.451
1313,1,99.7662,0.04122,87.058,90.199,92.032,93.002,94.496,95.504,96.992,99.766,102.54,104.028,105.036,106.53,107.501,109.333,112.474
1314,1,99.7869,0.04123,87.073,90.216,92.049,93.02,94.514,95.523,97.012,99.787,102.562,104.051,105.059,106.554,107.525,109.358,112.501
1315,1,99.8075,0.04123,87.091,90.234,92.068,93.039,94.534,95.543,97.032,99.808,102.583,104.072,105.081,106.576,107.547,109.381,112.524
1316,1,99.8282,0.04124,87.106,90.251,92.085,93.056,94.552,95.561,97.051,99.828,102.605,104.095,105.104,106.6,107.571,109.406,112.55
1317,1,99.8488,0.04124,87.124,90.269,92.104,93.076,94.572,95.581,97.071,99.849,102.626,104.117,105.126,106.622,107.593,109.428,112.574
1318,1,99.8695,0.04125,87.139,90.286,92.121,93.093,94.59,95.6,97.091,99.87,102.648,104.139,105.149,106.646,107.618,109.453,112.6
1319,1,99.8901,0.04125,87.157,90.304,92.14,93.113,94.61,95.62,97.111,99.89,102.669,104.161,105.171,106.668,107.64,109.476,112.623
1320,1,99.9107,0.04126,87.172,90.321,92.157,93.13,94.628,95.638,97.13,99.911,102.691,104.183,105.194,106.691,107.664,109.501,112.65
1321,1,99.9313,0.04126,87.19,90.339,92.176,93.149,94.647,95.658,97.15,99.931,102.712,104.205,105.215,106.713,107.686,109.523,112.673
1322,1,99.9519,0.04126,87.208,90.358,92.195,93.168,94.667,95.678,97.17,99.952,102.734,104.226,105.237,106.735,107.708,109.546,112.696
1323,1,99.9725,0.04127,87.223,90.374,92.213,93.186,94.685,95.696,97.19,99.973,102.755,104.249,105.26,106.759,107.732,109.571,112.722
1324,1,99.9931,0.04127,87.241,90.393,92.232,93.205,94.705,95.716,97.21,99.993,102.777,104.27,105.282,106.781,107.755,109.593,112.746
1325,1,100.0137,0.04128,87.255,90.409,92.249,93.223,94.723,95.735,97.229,100.014,102.798,104.293,105.305,106.805,107.779,109.618,112.772
1326,1,100.0342,0.04128,87.273,90.428,92.268,93.242,94.742,95.754,97.249,100.034,102.819,104.314,105.326,106.826,107.801,109.641,112.795
1327,1,100.0548,0.04129,87.288,90.444,92.285,93.259,94.76,95.773,97.268,100.055,102.841,104.337,105.349,106.85,107.825,109.666,112.821
1328,1,100.0753,0.04129,87.306,90.463,92.304,93.279,94.78,95.793,97.288,100.075,102.862,104.358,105.371,106.872,107.847,109.688,112.844
1329,1,100.0959,0.0413,87.321,90.479,92.321,93.296,94.798,95.811,97.308,100.096,102.884,104.38,105.394,106.896,107.871,109.713,112.871
1330,1,100.1164,0.0413,87.339,90.497,92.34,93.315,94.817,95.831,97.328,100.116,102.905,104.402,105.415,106.918,107.893,109.735,112.894
1331,1,100.1369,0.04131,87.354,90.514,92.357,93.333,94.836,95.85,97.347,100.137,102.927,104.424,105.438,106.941,107.917,109.76,112.92
1332,1,100.1574,0.04131,87.372,90.532,92.376,93.352,94.855,95.869,97.367,100.157,102.948,104.446,105.46,106.963,107.939,109.783,112.943
1333,1,100.1779,0.04132,87.386,90.548,92.393,93.369,94.873,95.888,97.386,100.178,102.97,104.468,105.483,106.987,107.963,109.807,112.969
1334,1,100.1984,0.04132,87.404,90.567,92.412,93.388,94.893,95.907,97.406,100.198,102.991,104.489,105.504,107.008,107.985,109.83,112.993
1335,1,100.2189,0.04133,87.419,90.583,92.429,93.406,94.911,95.926,97.425,100.219,103.013,104.512,105.527,107.032,108.009,109.855,113.019
1336,1,100.2394,0.04133,87.437,90.602,92.447,93.425,94.93,95.946,97.445,100.239,103.034,104.533,105.549,107.054,108.031,109.877,113.042
1337,1,100.2598,0.04134,87.452,90.618,92.464,93.442,94.948,95.964,97.464,100.26,103.055,104.556,105.571,107.077,108.055,109.902,113.068
1338,1,100.2803,0.04134,87.469,90.636,92.483,93.461,94.968,95.984,97.484,100.28,103.076,104.577,105.593,107.099,108.077,109.924,113.091
1339,1,100.3007,0.04135,87.484,90.652,92.5,93.479,94.986,96.002,97.503,100.301,103.098,104.599,105.616,107.123,108.101,109.949,113.117
1340,1,100.3212,0.04135,87.502,90.671,92.519,93.498,95.005,96.022,97.523,100.321,103.119,104.621,105.637,107.145,108.123,109.972,113.14
1341,1,100.3416,0.04136,87.517,90.687,92.536,93.515,95.023,96.04,97.542,100.342,103.141,104.643,105.66,107.168,108.147,109.996,113.166
1342,1,100.362,0.04136,87.535,90.705,92.555,93.534,95.042,96.06,97.562,100.362,103.162,104.664,105.682,107.19,108.169,110.019,113.189
1343,1,100.3824,0.04137,87.549,90.721,92.572,93.552,95.06,96.078,97.581,100.382,103.183,104.687,105.704,107.213,108.193,110.043,113.216
1344,1,100.4028,0.04137,87.567,90.74,92.591,93.571,95.08,96.098,97.601,100.403,103.204,104.708,105.726,107.235,108.215,110.066,113.239
1345,1,100.4232,0.04138,87.582,90.756,92.608,93.588,95.098,96.116,97.62,100.423,103.226,104.73,105.749,107.258,108.239,110.09,113.265
1346,1,100.4436,0.04138,87.599,90.774,92.626,93.607,95.117,96.136,97.64,100.444,103.247,104.751,105.77,107.28,108.261,110.113,113.288
1347,1,100.464,0.04139,87.614,90.791,92.643,93.624,95.135,96.154,97.659,100.464,103.269,104.774,105.793,107.304,108.285,110.137,113.314
1348,1,100.4843,0.04139,87.632,90.809,92.662,93.643,95.154,96.174,97.679,100.484,103.29,104.795,105.814,107.325,108.307,110.16,113.337
1349,1,100.5047,0.0414,87.647,90.825,92.679,93.661,95.172,96.192,97.698,100.505,103.311,104.817,105.837,107.349,108.33,110.184,113.363
1350,1,100.525,0.0414,87.664,90.843,92.698,93.68,95.192,96.212,97.718,100.525,103.332,104.838,105.858,107.37,108.352,110.207,113.386
1351,1,100.5454,0.04141,87.679,90.859,92.715,93.697,95.21,96.23,97.737,100.545,103.354,104.861,105.881,107.394,108.376,110.231,113.412
1352,1,100.5657,0.04141,87.697,90.878,92.733,93.716,95.229,96.25,97.757,100.566,103.375,104.882,105.903,107.416,108.398,110.254,113.435
1353,1,100.586,0.04142,87.711,90.894,92.75,93.733,95.247,96.268,97.776,100.586,103.396,104.904,105.925,107.439,108.422,110.278,113.461
1354,1,100.6063,0.04142,87.729,90.912,92.769,93.752,95.266,96.287,97.796,100.606,103.417,104.925,105.947,107.461,108.444,110.3,113.484
1355,1,100.6266,0.04143,87.744,90.928,92.786,93.769,95.284,96.306,97.815,100.627,103.439,104.947,105.969,107.484,108.468,110.325,113.51
1356,1,100.6469,0.04143,87.761,90.946,92.804,93.788,95.303,96.325,97.834,100.647,103.459,104.969,105.991,107.506,108.489,110.347,113.533
1357,1,100.6672,0.04144,87.776,90.962,92.821,93.805,95.321,96.344,97.853,100.667,103.481,104.991,106.013,107.529,108.513,110.372,113.559
1358,1,100.6875,0.04144,87.794,90.981,92.84,93.824,95.34,96.363,97.873,100.688,103.502,105.012,106.035,107.551,108.535,110.394,113.581
1359,1,100.7077,0.04145,87.808,90.997,92.857,93.842,95.358,96.381,97.892,100.708,103.523,105.034,106.057,107.574,108.559,110.419,113.607
1360,1,100.728,0.04145,87.826,91.015,92.875,93.86,95.377,96.401,97.912,100.728,103.544,105.055,106.079,107.596,108.581,110.441,113.63
1361,1,100.7482,0.04146,87.84,91.031,92.892,93.878,95.395,96.419,97.931,100.748,103.566,105.077,106.101,107.619,108.604,110.465,113.656
1362,1,100.7685,0.04146,87.858,91.049,92.911,93.897,95.414,96.438,97.951,100.769,103.586,105.099,106.123,107.64,108.626,110.488,113.679
1363,1,100.7887,0.04146,87.876,91.068,92.929,93.915,95.433,96.458,97.97,100.789,103.607,105.12,106.144,107.662,108.648,110.51,113.702
1364,1,100.8089,0.04147,87.89,91.083,92.946,93.933,95.451,96.476,97.989,100.809,103.629,105.142,106.166,107.685,108.672,110.534,113.728
1365,1,100.8291,0.04147,87.908,91.102,92.965,93.951,95.47,96.495,98.009,100.829,103.649,105.163,106.188,107.707,108.693,110.556,113.751
1366,1,100.8493,0.04148,87.922,91.118,92.982,93.969,95.488,96.514,98.028,100.849,103.671,105.185,106.21,107.73,108.717,110.581,113.776
1367,1,100.8695,0.04148,87.94,91.136,93,93.987,95.507,96.533,98.047,100.87,103.692,105.206,106.232,107.752,108.739,110.603,113.799
1368,1,100.8897,0.04149,87.954,91.152,93.017,94.004,95.525,96.551,98.066,100.89,103.713,105.228,106.254,107.775,108.763,110.628,113.825
1369,1,100.9099,0.04149,87.972,91.17,93.035,94.023,95.544,96.571,98.086,100.91,103.734,105.249,106.275,107.796,108.784,110.65,113.848
1370,1,100.9301,0.0415,87.986,91.186,93.052,94.04,95.562,96.589,98.105,100.93,103.755,105.271,106.298,107.82,108.808,110.674,113.874
1371,1,100.9502,0.0415,88.004,91.204,93.071,94.059,95.581,96.608,98.124,100.95,103.776,105.292,106.319,107.841,108.83,110.696,113.897
1372,1,100.9704,0.04151,88.018,91.22,93.087,94.076,95.599,96.626,98.143,100.97,103.797,105.314,106.342,107.864,108.853,110.721,113.922
1373,1,100.9905,0.04151,88.036,91.238,93.106,94.095,95.618,96.646,98.163,100.991,103.818,105.335,106.363,107.886,108.875,110.743,113.945
1374,1,101.0107,0.04152,88.05,91.254,93.123,94.112,95.636,96.664,98.182,101.011,103.839,105.357,106.385,107.909,108.899,110.767,113.971
1375,1,101.0308,0.04152,88.068,91.272,93.141,94.131,95.655,96.683,98.201,101.031,103.86,105.378,106.407,107.931,108.92,110.789,113.994
1376,1,101.0509,0.04153,88.082,91.288,93.158,94.148,95.673,96.701,98.22,101.051,103.881,105.4,106.429,107.954,108.944,110.814,114.02
1377,1,101.071,0.04153,88.1,91.306,93.176,94.167,95.692,96.721,98.24,101.071,103.902,105.421,106.45,107.975,108.966,110.836,114.042
