Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1638,-0.132,17.3146,0.13121,11.665,12.837,13.581,13.996,14.662,15.131,15.856,17.315,18.927,19.861,20.524,21.553,22.252,23.644,26.266
1639,-0.1321,17.32,0.13123,11.668,12.84,13.585,14,14.666,15.136,15.861,17.32,18.933,19.868,20.531,21.56,22.26,23.653,26.276
1640,-0.1322,17.3255,0.13125,11.671,12.844,13.589,14.004,14.67,15.14,15.866,17.326,18.939,19.875,20.538,21.568,22.268,23.661,26.286
1641,-0.1323,17.3309,0.13127,11.674,12.847,13.593,14.008,14.674,15.145,15.871,17.331,18.945,19.881,20.545,21.575,22.276,23.67,26.297
1642,-0.1324,17.3364,0.13129,11.677,12.851,13.597,14.012,14.679,15.149,15.875,17.336,18.952,19.888,20.552,21.583,22.284,23.679,26.307
1643,-0.1325,17.3418,0.13131,11.68,12.854,13.601,14.016,14.683,15.154,15.88,17.342,18.958,19.895,20.559,21.591,22.292,23.687,26.317
1644,-0.1326,17.3473,0.13133,11.683,12.858,13.604,14.02,14.687,15.158,15.885,17.347,18.964,19.901,20.566,21.598,22.3,23.696,26.327
1645,-0.1327,17.3527,0.13135,11.686,12.861,13.608,14.024,14.691,15.163,15.89,17.353,18.97,19.908,20.573,21.606,22.308,23.705,26.337
1646,-0.1328,17.3582,0.13137,11.689,12.865,13.612,14.028,14.696,15.167,15.895,17.358,18.976,19.915,20.58,21.613,22.316,23.714,26.348
1647,-0.1329,17.3636,0.1314,11.692,12.868,13.616,14.031,14.7,15.171,15.899,17.364,18.983,19.922,20.588,21.621,22.324,23.723,26.359
1648,-0.133,17.3691,0.13142,11.695,12.872,13.619,14.035,14.704,15.176,15.904,17.369,18.989,19.928,20.595,21.629,22.332,23.732,26.369
1649,-0.1331,17.3745,0.13144,11.698,12.875,13.623,14.039,14.708,15.18,15.909,17.375,18.995,19.935,20.602,21.636,22.34,23.74,26.379
1650,-0.1332,17.38,0.13146,11.701,12.879,13.627,14.043,14.713,15.185,15.914,17.38,19.001,19.942,20.609,21.644,22.348,23.749,26.39
1651,-0.1333,17.3854,0.13148,11.704,12.882,13.631,14.047,14.717,15.189,15.918,17.385,19.008,19.948,20.616,21.651,22.356,23.758,26.4
1652,-0.1334,17.3909,0.1315,11.707,12.886,13.635,14.051,14.721,15.194,15.923,17.391,19.014,19.955,20.623,21.659,22.364,23.767,26.41
1653,-0.1335,17.3963,0.13152,11.71,12.889,13.638,14.055,14.725,15.198,15.928,17.396,19.02,19.962,20.63,21.667,22.372,23.775,26.42
1654,-0.1336,17.4018,0.13154,11.713,12.893,13.642,14.059,14.73,15.203,15.933,17.402,19.026,19.969,20.637,21.674,22.38,23.784,26.43
1655,-0.1337,17.4072,0.13156,11.716,12.896,13.646,14.063,14.734,15.207,15.937,17.407,19.033,19.975,20.644,21.682,22.388,23.793,26.441
1656,-0.1338,17.4127,0.13159,11.719,12.899,13.65,14.067,14.738,15.211,15.942,17.413,19.039,19.982,20.651,21.69,22.396,23.802,26.452
1657,-0.1339,17.4181,0.13161,11.722,12.903,13.653,14.071,14.742,15.216,15.947,17.418,19.045,19.989,20.658,21.697,22.404,23.811,26.462
1658,-0.134,17.4236,0.13163,11.725,12.906,13.657,14.075,14.747,15.22,15.952,17.424,19.051,19.996,20.665,21.705,22.412,23.819,26.472
1659,-0.1341,17.429,0.13165,11.728,12.91,13.661,14.079,14.751,15.225,15.956,17.429,19.058,20.002,20.672,21.712,22.42,23.828,26.482
1660,-0.1342,17.4345,0.13167,11.732,12.913,13.665,14.083,14.755,15.229,15.961,17.435,19.064,20.009,20.679,21.72,22.428,23.837,26.493
1661,-0.1343,17.4399,0.13169,11.735,12.917,13.669,14.087,14.759,15.234,15.966,17.44,19.07,20.016,20.686,21.728,22.436,23.846,26.503
1662,-0.1344,17.4454,0.13171,11.738,12.92,13.673,14.091,14.764,15.238,15.971,17.445,19.076,20.022,20.693,21.735,22.444,23.854,26.513
1663,-0.1345,17.4508,0.13173,11.741,12.924,13.676,14.095,14.768,15.243,15.976,17.451,19.082,20.029,20.7,21.743,22.452,23.863,26.523
1664,-0.1346,17.4563,0.13175,11.744,12.928,13.68,14.099,14.772,15.247,15.98,17.456,19.089,20.036,20.707,21.75,22.46,23.872,26.534
1665,-0.1347,17.4617,0.13177,11.747,12.931,13.684,14.103,14.776,15.252,15.985,17.462,19.095,20.042,20.714,21.758,22.468,23.88,26.544
1666,-0.1348,17.4672,0.1318,11.75,12.934,13.688,14.107,14.781,15.256,15.99,17.467,19.101,20.049,20.722,21.766,22.476,23.89,26.555
1667,-0.1349,17.4726,0.13182,11.753,12.938,13.691,14.111,14.785,15.26,15.995,17.473,19.108,20.056,20.729,21.773,22.484,23.899,26.565
1668,-0.135,17.4781,0.13184,11.756,12.941,13.695,14.115,14.789,15.265,15.999,17.478,19.114,20.063,20.736,21.781,22.492,23.907,26.576
1669,-0.1351,17.4835,0.13186,11.759,12.945,13.699,14.118,14.793,15.269,16.004,17.484,19.12,20.069,20.743,21.789,22.5,23.916,26.586
1670,-0.1352,17.489,0.13188,11.762,12.948,13.703,14.122,14.798,15.274,16.009,17.489,19.126,20.076,20.75,21.796,22.508,23.925,26.596
1671,-0.1353,17.4944,0.1319,11.765,12.952,13.707,14.126,14.802,15.278,16.014,17.494,19.132,20.083,20.757,21.804,22.516,23.933,26.606
1672,-0.1354,17.4999,0.13192,11.768,12.955,13.71,14.13,14.806,15.283,16.019,17.5,19.139,20.09,20.764,21.811,22.524,23.942,26.617
1673,-0.1355,17.5053,0.13194,11.771,12.959,13.714,14.134,14.81,15.287,16.023,17.505,19.145,20.096,20.771,21.819,22.532,23.951,26.627
1674,-0.1356,17.5107,0.13196,11.774,12.962,13.718,14.138,14.815,15.292,16.028,17.511,19.151,20.103,20.778,21.827,22.54,23.96,26.637
1675,-0.1357,17.5162,0.13199,11.777,12.966,13.722,14.142,14.819,15.296,16.033,17.516,19.157,20.11,20.785,21.835,22.548,23.969,26.648
1676,-0.1358,17.5216,0.13201,11.78,12.969,13.725,14.146,14.823,15.3,16.037,17.522,19.164,20.117,20.792,21.842,22.556,23.978,26.659
1677,-0.1359,17.5271,0.13203,11.783,12.973,13.729,14.15,14.827,15.305,16.042,17.527,19.17,20.123,20.799,21.85,22.564,23.986,26.669
1678,-0.136,17.5325,0.13205,11.786,12.976,13.733,14.154,14.831,15.309,16.047,17.533,19.176,20.13,20.806,21.857,22.572,23.995,26.679
1679,-0.1361,17.538,0.13207,11.789,12.98,13.737,14.158,14.836,15.314,16.052,17.538,19.182,20.137,20.814,21.865,22.58,24.004,26.689
1680,-0.1362,17.5434,0.13209,11.792,12.983,13.741,14.162,14.84,15.318,16.057,17.543,19.189,20.143,20.821,21.872,22.588,24.013,26.7
1681,-0.1363,17.5489,0.13211,11.795,12.987,13.744,14.166,14.844,15.323,16.061,17.549,19.195,20.15,20.828,21.88,22.596,24.021,26.71
1682,-0.1364,17.5543,0.13213,11.798,12.99,13.748,14.17,14.848,15.327,16.066,17.554,19.201,20.157,20.835,21.888,22.604,24.03,26.72
1683,-0.1365,17.5598,0.13215,11.801,12.994,13.752,14.174,14.853,15.332,16.071,17.56,19.207,20.163,20.842,21.895,22.612,24.039,26.731
1684,-0.1366,17.5652,0.13218,11.804,12.997,13.756,14.178,14.857,15.336,16.076,17.565,19.214,20.17,20.849,21.903,22.62,24.048,26.742
1685,-0.1367,17.5706,0.1322,11.807,13,13.759,14.182,14.861,15.34,16.08,17.571,19.22,20.177,20.856,21.911,22.628,24.057,26.752
1686,-0.1368,17.5761,0.13222,11.81,13.004,13.763,14.186,14.865,15.345,16.085,17.576,19.226,20.184,20.863,21.918,22.636,24.066,26.762
1687,-0.1369,17.5815,0.13224,11.813,13.007,13.767,14.19,14.869,15.349,16.09,17.582,19.232,20.19,20.87,21.926,22.644,24.074,26.773
1688,-0.137,17.587,0.13226,11.816,13.011,13.771,14.194,14.874,15.354,16.095,17.587,19.239,20.197,20.877,21.934,22.652,24.083,26.783
1689,-0.1371,17.5924,0.13228,11.819,13.014,13.775,14.198,14.878,15.358,16.099,17.592,19.245,20.204,20.884,21.941,22.66,24.092,26.793
1690,-0.1373,17.5979,0.1323,11.822,13.018,13.778,14.202,14.882,15.363,16.104,17.598,19.251,20.211,20.891,21.949,22.668,24.101,26.804
1691,-0.1374,17.6033,0.13232,11.826,13.021,13.782,14.206,14.887,15.367,16.109,17.603,19.257,20.217,20.898,21.956,22.676,24.11,26.814
1692,-0.1375,17.6087,0.13234,11.829,13.025,13.786,14.209,14.891,15.371,16.114,17.609,19.263,20.224,20.905,21.964,22.684,24.118,26.824
1693,-0.1376,17.6142,0.13237,11.831,13.028,13.79,14.213,14.895,15.376,16.118,17.614,19.27,20.231,20.913,21.972,22.692,24.128,26.835
1694,-0.1377,17.6196,0.13239,11.834,13.032,13.793,14.217,14.899,15.38,16.123,17.62,19.276,20.238,20.92,21.979,22.7,24.136,26.846
1695,-0.1378,17.6251,0.13241,11.837,13.035,13.797,14.221,14.903,15.385,16.128,17.625,19.282,20.244,20.927,21.987,22.708,24.145,26.856
1696,-0.1379,17.6305,0.13243,11.84,13.039,13.801,14.225,14.908,15.389,16.133,17.631,19.288,20.251,20.934,21.995,22.716,24.154,26.866
1697,-0.138,17.636,0.13245,11.844,13.042,13.805,14.229,14.912,15.394,16.138,17.636,19.295,20.258,20.941,22.002,22.724,24.163,26.877
1698,-0.1381,17.6414,0.13247,11.847,13.046,13.809,14.233,14.916,15.398,16.142,17.641,19.301,20.264,20.948,22.01,22.732,24.171,26.887
1699,-0.1382,17.6468,0.13249,11.85,13.049,13.812,14.237,14.92,15.402,16.147,17.647,19.307,20.271,20.955,22.017,22.74,24.18,26.897
1700,-0.1383,17.6523,0.13251,11.853,13.053,13.816,14.241,14.925,15.407,16.152,17.652,19.313,20.278,20.962,22.025,22.748,24.189,26.907
1701,-0.1384,17.6577,0.13253,11.856,13.056,13.82,14.245,14.929,15.411,16.157,17.658,19.32,20.284,20.969,22.033,22.756,24.198,26.918
1702,-0.1385,17.6632,0.13256,11.858,13.059,13.824,14.249,14.933,15.416,16.161,17.663,19.326,20.291,20.976,22.041,22.765,24.207,26.929
1703,-0.1386,17.6686,0.13258,11.861,13.063,13.827,14.253,14.937,15.42,16.166,17.669,19.332,20.298,20.983,22.048,22.773,24.216,26.939
1704,-0.1387,17.674,0.1326,11.865,13.066,13.831,14.257,14.941,15.424,16.171,17.674,19.338,20.305,20.99,22.056,22.78,24.224,26.949
1705,-0.1388,17.6795,0.13262,11.868,13.07,13.835,14.261,14.946,15.429,16.176,17.68,19.345,20.311,20.997,22.063,22.789,24.233,26.96
1706,-0.1389,17.6849,0.13264,11.871,13.073,13.839,14.265,14.95,15.433,16.18,17.685,19.351,20.318,21.004,22.071,22.796,24.242,26.97
1707,-0.139,17.6904,0.13266,11.874,13.077,13.843,14.269,14.954,15.438,16.185,17.69,19.357,20.325,21.012,22.079,22.804,24.251,26.981
1708,-0.1391,17.6958,0.13268,11.877,13.08,13.846,14.273,14.958,15.442,16.19,17.696,19.363,20.332,21.019,22.086,22.812,24.26,26.991
1709,-0.1392,17.7012,0.1327,11.88,13.084,13.85,14.276,14.963,15.447,16.195,17.701,19.369,20.338,21.026,22.094,22.82,24.268,27.001
1710,-0.1393,17.7067,0.13272,11.883,13.087,13.854,14.28,14.967,15.451,16.199,17.707,19.376,20.345,21.033,22.101,22.828,24.277,27.011
1711,-0.1394,17.7121,0.13275,11.886,13.091,13.857,14.284,14.971,15.455,16.204,17.712,19.382,20.352,21.04,22.109,22.837,24.286,27.023
1712,-0.1395,17.7175,0.13277,11.889,13.094,13.861,14.288,14.975,15.46,16.209,17.718,19.388,20.358,21.047,22.117,22.845,24.295,27.033
1713,-0.1396,17.723,0.13279,11.892,13.098,13.865,14.292,14.979,15.464,16.214,17.723,19.395,20.365,21.054,22.124,22.853,24.304,27.043
1714,-0.1397,17.7284,0.13281,11.895,13.101,13.869,14.296,14.984,15.469,16.218,17.728,19.401,20.372,21.061,22.132,22.861,24.313,27.054
1715,-0.1398,17.7339,0.13283,11.898,13.105,13.873,14.3,14.988,15.473,16.223,17.734,19.407,20.379,21.068,22.14,22.869,24.321,27.064
1716,-0.1399,17.7393,0.13285,11.901,13.108,13.876,14.304,14.992,15.478,16.228,17.739,19.413,20.385,21.075,22.147,22.877,24.33,27.074
1717,-0.14,17.7447,0.13287,11.904,13.111,13.88,14.308,14.996,15.482,16.233,17.745,19.419,20.392,21.082,22.155,22.885,24.339,27.084
1718,-0.1401,17.7502,0.13289,11.907,13.115,13.884,14.312,15.001,15.487,16.237,17.75,19.426,20.399,21.089,22.162,22.893,24.348,27.095
1719,-0.1402,17.7556,0.13291,11.91,13.118,13.888,14.316,15.005,15.491,16.242,17.756,19.432,20.405,21.096,22.17,22.901,24.356,27.105
1720,-0.1403,17.761,0.13294,11.913,13.122,13.891,14.32,15.009,15.495,16.247,17.761,19.438,20.412,21.104,22.178,22.909,24.366,27.116
1721,-0.1404,17.7665,0.13296,11.916,13.125,13.895,14.324,15.013,15.5,16.252,17.767,19.444,20.419,21.111,22.186,22.917,24.375,27.127
1722,-0.1404,17.7719,0.13298,11.919,13.129,13.899,14.327,15.017,15.504,16.256,17.772,19.451,20.426,21.118,22.193,22.925,24.383,27.137
1723,-0.1405,17.7773,0.133,11.922,13.132,13.903,14.331,15.022,15.509,16.261,17.777,19.457,20.432,21.125,22.201,22.933,24.392,27.147
1724,-0.1406,17.7828,0.13302,11.925,13.136,13.906,14.335,15.026,15.513,16.266,17.783,19.463,20.439,21.132,22.208,22.941,24.401,27.157
1725,-0.1407,17.7882,0.13304,11.928,13.139,13.91,14.339,15.03,15.518,16.271,17.788,19.469,20.446,21.139,22.216,22.949,24.41,27.168
1726,-0.1408,17.7936,0.13306,11.931,13.142,13.914,14.343,15.034,15.522,16.275,17.794,19.476,20.452,21.146,22.223,22.957,24.418,27.178
1727,-0.1409,17.7991,0.13308,11.934,13.146,13.918,14.347,15.039,15.526,16.28,17.799,19.482,20.459,21.153,22.231,22.965,24.427,27.188
1728,-0.141,17.8045,0.1331,11.937,13.149,13.921,14.351,15.043,15.531,16.285,17.805,19.488,20.466,21.16,22.239,22.973,24.436,27.199
1729,-0.1411,17.8099,0.13313,11.939,13.153,13.925,14.355,15.047,15.535,16.29,17.81,19.494,20.473,21.167,22.247,22.981,24.445,27.21
1730,-0.1412,17.8154,0.13315,11.943,13.156,13.929,14.359,15.051,15.54,16.294,17.815,19.501,20.48,21.174,22.254,22.989,24.454,27.22
1731,-0.1413,17.8208,0.13317,11.946,13.16,13.933,14.363,15.055,15.544,16.299,17.821,19.507,20.486,21.181,22.262,22.997,24.463,27.231
1732,-0.1414,17.8262,0.13319,11.949,13.163,13.936,14.367,15.059,15.548,16.304,17.826,19.513,20.493,21.188,22.269,23.005,24.471,27.241
1733,-0.1415,17.8317,0.13321,11.952,13.167,13.94,14.371,15.064,15.553,16.309,17.832,19.519,20.5,21.196,22.277,23.013,24.48,27.251
1734,-0.1416,17.8371,0.13323,11.955,13.17,13.944,14.375,15.068,15.557,16.313,17.837,19.525,20.506,21.203,22.285,23.021,24.489,27.262
1735,-0.1417,17.8425,0.13325,11.958,13.174,13.948,14.379,15.072,15.562,16.318,17.843,19.532,20.513,21.21,22.292,23.029,24.498,27.272
1736,-0.1418,17.848,0.13327,11.961,13.177,13.952,14.383,15.076,15.566,16.323,17.848,19.538,20.52,21.217,22.3,23.037,24.507,27.282
1737,-0.1419,17.8534,0.13329,11.964,13.181,13.955,14.387,15.081,15.571,16.328,17.853,19.544,20.526,21.224,22.307,23.045,24.515,27.293
1738,-0.142,17.8588,0.13332,11.966,13.184,13.959,14.39,15.085,15.575,16.332,17.859,19.55,20.533,21.231,22.315,23.053,24.525,27.304
1739,-0.1421,17.8642,0.13334,11.969,13.187,13.963,14.394,15.089,15.579,16.337,17.864,19.557,20.54,21.238,22.323,23.061,24.533,27.314
1740,-0.1422,17.8697,0.13336,11.973,13.191,13.966,14.398,15.093,15.584,16.342,17.87,19.563,20.547,21.245,22.331,23.07,24.542,27.325
1741,-0.1423,17.8751,0.13338,11.976,13.194,13.97,14.402,15.097,15.588,16.347,17.875,19.569,20.553,21.252,22.338,23.077,24.551,27.335
1742,-0.1424,17.8805,0.1334,11.979,13.198,13.974,14.406,15.102,15.593,16.351,17.881,19.575,20.56,21.259,22.346,23.085,24.56,27.345
1743,-0.1425,17.886,0.13342,11.982,13.201,13.978,14.41,15.106,15.597,16.356,17.886,19.582,20.567,21.266,22.353,23.093,24.569,27.356
1744,-0.1426,17.8914,0.13344,11.985,13.205,13.981,14.414,15.11,15.601,16.361,17.891,19.588,20.573,21.273,22.361,23.101,24.577,27.366
1745,-0.1427,17.8968,0.13346,11.988,13.208,13.985,14.418,15.114,15.606,16.366,17.897,19.594,20.58,21.28,22.369,23.109,24.586,27.376
1746,-0.1428,17.9022,0.13348,11.991,13.212,13.989,14.422,15.118,15.61,16.37,17.902,19.6,20.587,21.287,22.376,23.117,24.595,27.387
1747,-0.1429,17.9077,0.13351,11.993,13.215,13.993,14.426,15.123,15.615,16.375,17.908,19.607,20.594,21.295,22.384,23.126,24.604,27.398
1748,-0.143,17.9131,0.13353,11.996,13.218,13.996,14.429,15.127,15.619,16.38,17.913,19.613,20.6,21.302,22.392,23.134,24.613,27.408
1749,-0.1431,17.9185,0.13355,11.999,13.222,14,14.433,15.131,15.623,16.384,17.919,19.619,20.607,21.309,22.399,23.142,24.622,27.419
1750,-0.1432,17.924,0.13357,12.003,13.225,14.004,14.437,15.135,15.628,16.389,17.924,19.625,20.614,21.316,22.407,23.15,24.631,27.429
1751,-0.1433,17.9294,0.13359,12.006,13.229,14.008,14.441,15.139,15.632,16.394,17.929,19.631,20.621,21.323,22.415,23.158,24.64,27.439
1752,-0.1434,17.9348,0.13361,12.009,13.232,14.011,14.445,15.144,15.637,16.399,17.935,19.638,20.627,21.33,22.422,23.166,24.648,27.45
1753,-0.1435,17.9402,0.13363,12.012,13.236,14.015,14.449,15.148,15.641,16.403,17.94,19.644,20.634,21.337,22.43,23.174,24.657,27.46
1754,-0.1436,17.9457,0.13365,12.015,13.239,14.019,14.453,15.152,15.646,16.408,17.946,19.65,20.641,21.344,22.437,23.182,24.666,27.471
1755,-0.1437,17.9511,0.13367,12.018,13.243,14.023,14.457,15.156,15.65,16.413,17.951,19.656,20.647,21.351,22.445,23.19,24.675,27.481
1756,-0.1438,17.9565,0.1337,12.02,13.246,14.026,14.461,15.16,15.654,16.418,17.957,19.663,20.654,21.358,22.453,23.198,24.684,27.492
1757,-0.1439,17.9619,0.13372,12.023,13.249,14.03,14.465,15.165,15.659,16.422,17.962,19.669,20.661,21.365,22.461,23.206,24.693,27.502
1758,-0.144,17.9674,0.13374,12.026,13.253,14.034,14.469,15.169,15.663,16.427,17.967,19.675,20.668,21.372,22.468,23.214,24.702,27.513
1759,-0.1441,17.9728,0.13376,12.029,13.256,14.038,14.473,15.173,15.668,16.432,17.973,19.681,20.674,21.38,22.476,23.222,24.71,27.523
1760,-0.1442,17.9782,0.13378,12.032,13.26,14.041,14.477,15.177,15.672,16.437,17.978,19.688,20.681,21.387,22.483,23.23,24.719,27.534
1761,-0.1443,17.9836,0.1338,12.035,13.263,14.045,14.48,15.181,15.676,16.441,17.984,19.694,20.688,21.394,22.491,23.238,24.728,27.544
1762,-0.1444,17.989,0.13382,12.038,13.267,14.049,14.484,15.186,15.681,16.446,17.989,19.7,20.694,21.401,22.499,23.246,24.737,27.554
1763,-0.1445,17.9945,0.13384,12.041,13.27,14.053,14.488,15.19,15.685,16.451,17.995,19.706,20.701,21.408,22.506,23.254,24.746,27.565
1764,-0.1446,17.9999,0.13386,12.044,13.273,14.056,14.492,15.194,15.69,16.456,18,19.712,20.708,21.415,22.514,23.262,24.754,27.575
1765,-0.1447,18.0053,0.13389,12.047,13.277,14.06,14.496,15.198,15.694,16.46,18.005,19.719,20.715,21.422,22.522,23.271,24.764,27.586
1766,-0.1448,18.0107,0.13391,12.05,13.28,14.064,14.5,15.202,15.698,16.465,18.011,19.725,20.721,21.429,22.529,23.279,24.772,27.597
1767,-0.1449,18.0162,0.13393,12.053,13.284,14.067,14.504,15.207,15.703,16.47,18.016,19.731,20.728,21.436,22.537,23.287,24.781,27.607
1768,-0.145,18.0216,0.13395,12.056,13.287,14.071,14.508,15.211,15.707,16.474,18.022,19.737,20.735,21.443,22.545,23.295,24.79,27.618
1769,-0.1451,18.027,0.13397,12.059,13.291,14.075,14.512,15.215,15.712,16.479,18.027,19.744,20.742,21.45,22.552,23.303,24.799,27.628
1770,-0.1452,18.0324,0.13399,12.062,13.294,14.079,14.516,15.219,15.716,16.484,18.032,19.75,20.748,21.457,22.56,23.311,24.808,27.638
1771,-0.1453,18.0378,0.13401,12.065,13.297,14.082,14.52,15.223,15.72,16.489,18.038,19.756,20.755,21.464,22.567,23.318,24.816,27.649
1772,-0.1454,18.0432,0.13403,12.068,13.301,14.086,14.524,15.228,15.725,16.493,18.043,19.762,20.762,21.471,22.575,23.326,24.825,27.659
1773,-0.1455,18.0487,0.13405,12.071,13.304,14.09,14.528,15.232,15.729,16.498,18.049,19.768,20.768,21.478,22.583,23.335,24.834,27.669
1774,-0.1456,18.0541,0.13408,12.074,13.308,14.094,14.531,15.236,15.734,16.503,18.054,19.775,20.775,21.486,22.591,23.343,24.843,27.681
1775,-0.1457,18.0595,0.1341,12.077,13.311,14.097,14.535,15.24,15.738,16.507,18.06,19.781,20.782,21.493,22.598,23.351,24.852,27.691
1776,-0.1458,18.0649,0.13412,12.08,13.314,14.101,14.539,15.244,15.742,16.512,18.065,19.787,20.789,21.5,22.606,23.359,24.861,27.701
1777,-0.1459,18.0703,0.13414,12.083,13.318,14.105,14.543,15.249,15.747,16.517,18.07,19.793,20.795,21.507,22.613,23.367,24.87,27.712
1778,-0.146,18.0758,0.13416,12.086,13.321,14.109,14.547,15.253,15.751,16.522,18.076,19.8,20.802,21.514,22.621,23.375,24.879,27.722
1779,-0.1461,18.0812,0.13418,12.089,13.325,14.112,14.551,15.257,15.756,16.526,18.081,19.806,20.809,21.521,22.629,23.383,24.887,27.733
1780,-0.1462,18.0866,0.1342,12.092,13.328,14.116,14.555,15.261,15.76,16.531,18.087,19.812,20.815,21.528,22.636,23.391,24.896,27.743
1781,-0.1462,18.092,0.13422,12.095,13.332,14.12,14.559,15.265,15.764,16.536,18.092,19.818,20.822,21.535,22.644,23.399,24.905,27.753
1782,-0.1463,18.0974,0.13424,12.098,13.335,14.124,14.563,15.27,15.769,16.541,18.097,19.824,20.829,21.542,22.651,23.407,24.914,27.764
1783,-0.1464,18.1028,0.13426,12.101,13.339,14.127,14.566,15.274,15.773,16.545,18.103,19.831,20.835,21.549,22.659,23.415,24.922,27.774
1784,-0.1465,18.1082,0.13429,12.104,13.342,14.131,14.57,15.278,15.777,16.55,18.108,19.837,20.842,21.556,22.667,23.423,24.932,27.785
1785,-0.1466,18.1137,0.13431,12.107,13.345,14.135,14.574,15.282,15.782,16.555,18.114,19.843,20.849,21.564,22.675,23.431,24.941,27.796
1786,-0.1467,18.1191,0.13433,12.11,13.349,14.138,14.578,15.286,15.786,16.559,18.119,19.849,20.856,21.571,22.682,23.439,24.95,27.806
1787,-0.1468,18.1245,0.13435,12.113,13.352,14.142,14.582,15.29,15.791,16.564,18.125,19.856,20.862,21.578,22.69,23.447,24.958,27.816
1788,-0.1469,18.1299,0.13437,12.116,13.356,14.146,14.586,15.295,15.795,16.569,18.13,19.862,20.869,21.585,22.697,23.455,24.967,27.827
1789,-0.147,18.1353,0.13439,12.119,13.359,14.15,14.59,15.299,15.8,16.574,18.135,19.868,20.876,21.592,22.705,23.463,24.976,27.837
1790,-0.1471,18.1407,0.13441,12.122,13.362,14.153,14.594,15.303,15.804,16.578,18.141,19.874,20.883,21.599,22.713,23.471,24.985,27.848
1791,-0.1472,18.1461,0.13443,12.125,13.366,14.157,14.598,15.307,15.808,16.583,18.146,19.88,20.889,21.606,22.72,23.479,24.993,27.858
1792,-0.1473,18.1515,0.13445,12.128,13.369,14.161,14.602,15.311,15.813,16.588,18.152,19.887,20.896,21.613,22.728,23.487,25.002,27.868
1793,-0.1474,18.157,0.13448,12.13,13.373,14.164,14.605,15.316,15.817,16.593,18.157,19.893,20.903,21.62,22.736,23.496,25.012,27.88
1794,-0.1475,18.1624,0.1345,12.133,13.376,14.168,14.609,15.32,15.821,16.597,18.162,19.899,20.91,21.627,22.743,23.504,25.021,27.89
1795,-0.1476,18.1678,0.13452,12.136,13.379,14.172,14.613,15.324,15.826,16.602,18.168,19.906,20.916,21.634,22.751,23.512,25.029,27.901
1796,-0.1477,18.1732,0.13454,12.139,13.383,14.176,14.617,15.328,15.83,16.607,18.173,19.912,20.923,21.641,22.759,23.52,25.038,27.911
1797,-0.1478,18.1786,0.13456,12.142,13.386,14.179,14.621,15.332,15.835,16.611,18.179,19.918,20.93,21.648,22.766,23.528,25.047,27.921
1798,-0.1479,18.184,0.13458,12.145,13.39,14.183,14.625,15.336,15.839,16.616,18.184,19.924,20.936,21.655,22.774,23.536,25.056,27.932
1799,-0.148,18.1894,0.1346,12.148,13.393,14.187,14.629,15.341,15.843,16.621,18.189,19.93,20.943,21.662,22.781,23.544,25.065,27.942
1800,-0.1481,18.1948,0.13462,12.151,13.397,14.191,14.633,15.345,15.848,16.626,18.195,19.936,20.95,21.669,22.789,23.552,25.073,27.953
1801,-0.1482,18.2002,0.13464,12.154,13.4,14.194,14.637,15.349,15.852,16.63,18.2,19.943,20.956,21.676,22.797,23.56,25.082,27.963
1802,-0.1483,18.2056,0.13466,12.157,13.404,14.198,14.641,15.353,15.857,16.635,18.206,19.949,20.963,21.683,22.804,23.568,25.091,27.973
